Compound ID,SMILES,mw,logp,hbd,hba,tpsa,rotb,rings,heavy,qed,n_stereo,conformer_ok
cpd_30000,CN(C)C(=O)N1CCN(C(=O)CN(C)S(=O)(=O)c2ccc(F)cc2)CC1,386.14240443600005,0.27200000000000046,0,4,81.24000000000001,4,2,26,0.7440567777215442,0,True
cpd_130000,O=C(c1c(F)cccc1F)N1CCC(c2ccc(F)cc2)CC1,319.118398792,4.123700000000003,0,1,20.310000000000002,2,3,23,0.8150897240848263,0,True
cpd_210000,COCCC(=O)N1CCC(C(=O)N2CCN(c3ccccc3)CC2)CC1,359.220891788,1.6102999999999994,0,4,53.09,5,3,26,0.8015423591574523,0,True
cpd_515000,O=C(COc1cc(Cl)ccc1CN1CCOCC1)N1CCOCC1,354.134634896,1.4098,0,5,51.239999999999995,5,3,24,0.7999292739021359,0,True
cpd_435000,Cn1cc(N2CCOCC2)c(OC(=O)N2CCCC2)cc1=O,307.153206152,0.8164999999999998,0,5,64.01,2,3,22,0.8091203508766447,0,True
cpd_465000,O=C(c1ccco1)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,338.07365618,1.5654,0,4,70.83000000000001,3,3,23,0.8515764077800909,0,True
cpd_625000,Cc1nn(C)c(C)c1C(=O)N1CCN(C(=O)c2ccco2)CC1,316.15354049999996,1.22814,0,4,71.58000000000001,2,3,23,0.8352179868113038,0,True
cpd_120000,CCN(CCOC)C(=O)C1CCC(=O)N(CCN2CCOCC2)C1,341.231456472,0.0521000000000027,0,5,62.32000000000001,8,2,24,0.6243692953760193,0,True
cpd_630000,CCCC(=O)N1CCc2cc(S(=O)(=O)N3CCOCC3)ccc21,338.13002818399997,1.3967,0,4,66.92,4,3,23,0.8321450392375574,0,True
cpd_20000,Cc1ccc(Cl)c(S(=O)(=O)N(C)C2(C)CCS(=O)(=O)C2)c1,351.03657773599997,1.84612,0,4,71.52000000000001,3,2,21,0.8327001058718705,0,True
cpd_25000,Cc1c(Cl)cccc1S(=O)(=O)N(C)C1(C)CCS(=O)(=O)C1,351.03657773599997,1.84612,0,4,71.52000000000001,3,2,21,0.8327001058718705,0,True
cpd_100000,Cc1ccc(S(=O)(=O)N(C)C2(C)CCS(=O)(=O)C2)c(Cl)c1,351.03657773599997,1.84612,0,4,71.52000000000001,3,2,21,0.8327001058718706,0,True
cpd_435000,Cc1ccc(S(=O)(=O)N(C)C2(C)CCS(=O)(=O)C2)cc1Cl,351.03657773599997,1.8461200000000002,0,4,71.52000000000001,3,2,21,0.8327001058718706,0,True
cpd_550000,Cc1cc(Cl)ccc1S(=O)(=O)N(C)C1(C)CCS(=O)(=O)C1,351.03657773599997,1.8461200000000004,0,4,71.52000000000001,3,2,21,0.8327001058718705,0,True
cpd_645909,Cc1ccc(Cl)cc1S(=O)(=O)N(C)C1(C)CCS(=O)(=O)C1,351.03657773599997,1.8461200000000004,0,4,71.52000000000001,3,2,21,0.8327001058718705,0,True
cpd_110000,Cc1cc(S(=O)(=O)N(C)C2(C)CCS(=O)(=O)C2)ccc1Cl,351.036577736,1.8461200000000002,0,4,71.52000000000001,3,2,21,0.8327001058718706,0,True
cpd_500000,CN(C)C(=O)CN1CC(=O)c2ccc(Cl)cc2C1=O,280.061469956,1.0667000000000002,0,3,57.690000000000005,2,2,19,0.8140764487452803,0,True
cpd_360000,COc1cc(S(=O)(=O)N2CCN(C)CC2)ccc1Cl,304.064841084,1.2847,0,4,49.85000000000001,3,2,19,0.8440801760787885,0,True
cpd_475000,COc1ccc(Cl)cc1S(=O)(=O)N1CCN(C)CC1,304.064841084,1.2847000000000002,0,4,49.85000000000001,3,2,19,0.8440801760787885,0,True
cpd_480000,COc1cc2c(=O)c(C(=O)N3CCOCC3)cn(C)c2cc1OC,332.13722174,1.0280999999999993,0,5,70.0,3,3,24,0.8395073896139513,0,True
cpd_475000,Cc1c(CN2CCCC(C(=O)N3CCCCCCC3)C2)cnn1C,332.257611644,2.733220000000001,0,3,41.370000000000005,3,3,24,0.8544999186424447,0,True
cpd_475000,COc1ccc(S(=O)(=O)N2CCN=C2N2CCOCC2)cc1,325.109627088,0.38770000000000016,0,6,71.44000000000001,3,3,22,0.8037444440927933,0,True
cpd_250000,CC(=O)N1CCN(C(=O)C(C)Oc2cccc3ccccc23)CC1,326.163042564,2.2977999999999996,0,3,49.85000000000001,3,3,24,0.8694873989164629,0,True
cpd_175000,Cc1nn(CC(=O)N(C)c2ccccc2)c(C)c1Br,321.04767423199996,2.925440000000002,0,2,38.13,3,2,19,0.8713527509020078,0,True
cpd_240000,O=S(=O)(c1ccc(N2CCCOCC2)c(Cl)c1)N1CCOCC1,360.09105583200005,1.5876000000000001,0,5,59.08,3,3,23,0.8188500524742481,0,True
cpd_120000,CN(C(=O)Cn1ccc(C(F)(F)F)cc1=O)C1CCCCC1,316.139862508,2.658200000000001,0,2,42.31,3,2,22,0.8601945332769537,0,True
cpd_130000,CN(C(=O)Cn1cc(C(F)(F)F)ccc1=O)C1CCCCC1,316.139862508,2.658200000000001,0,2,42.31,3,2,22,0.8601945332769537,0,True
cpd_335000,CC(=O)N1C(=O)Cc2cc(S(=O)(=O)N3CCCC3)ccc21,308.08307799199997,0.9066999999999998,0,4,74.76,2,3,21,0.8135617524306155,0,True
cpd_505000,CC(=O)N1C(=O)Cc2ccc(S(=O)(=O)N3CCCC3)cc21,308.08307799199997,0.9067000000000001,0,4,74.76,2,3,21,0.8135617524306155,0,True
cpd_590000,O=S(=O)(c1ccccc1)N1CCN(Cc2cn3ccccc3n2)CC1,356.13069688,1.8408000000000002,0,4,57.92,4,4,25,0.7157571372530195,0,True
cpd_310000,CC1CN(C(=O)C2CC(=O)N(c3ccc(C(F)(F)F)cc3)C2)CC(C)O1,370.150427192,2.6941000000000006,0,3,49.85000000000001,2,3,26,0.8043896435338099,0,True
cpd_215000,CC(C)c1ccc(N2CC(C(=O)N3CCOCC3)CC2=O)cc1,316.17869262799996,2.0217,0,3,49.85,3,3,23,0.8570893141790128,0,True
cpd_355000,CC(C)c1cccc(N2CC(C(=O)N3CCOCC3)CC2=O)c1,316.17869262799996,2.0217,0,3,49.85,3,3,23,0.8570893141790128,0,True
cpd_15000,Cc1ccc2c(c1)N(C(=O)CN1CCOCC1)CCO2,276.1473925,1.0526199999999997,0,4,42.010000000000005,2,3,20,0.8096021792093062,0,True
cpd_645000,Cc1cccc(N2CC(=O)N(c3cc(Cl)ccc3C)CC2=O)c1,328.097855464,3.336640000000002,0,2,40.620000000000005,2,3,23,0.848034039027345,0,True
cpd_395000,COc1ccccc1NC(=O)N1CCN(C(=O)N2CCOCC2)CC1,348.17975524799994,1.2968999999999997,1,4,74.35000000000001,2,3,25,0.8741476000796164,0,True
cpd_50000,Cc1cc(C(F)(F)F)nn1C(=O)N1CCOCC1,263.088161284,1.5106199999999996,0,3,47.36,0,2,18,0.7124950436317067,0,True
cpd_310000,Cc1cc(C(F)(F)F)n(C(=O)N2CCOCC2)n1,263.088161284,1.5106199999999996,0,3,47.36,0,2,18,0.7124950436317066,0,True
cpd_435000,O=S1(=O)Cc2nn(-c3ccccc3)c(N3CCOCC3)c2C1,319.09906240400005,1.1373,0,5,64.43,2,4,22,0.8303475136420259,0,True
cpd_35000,Cn1c(SCC(=O)N2CCOCC2)nc2c(c1=O)SC(C)(C)C2,355.102433532,1.1579999999999997,0,6,64.43,3,3,23,0.5988108390663663,0,True
cpd_40000,COc1cccc(CCn2c(C)nc3c2c(=O)n(C)c(=O)n3C)c1,328.1535405,0.9934199999999995,0,4,71.05000000000001,4,3,24,0.7160743577010416,0,True
cpd_215000,COc1ccc(CCn2c(C)nc3c2c(=O)n(C)c(=O)n3C)cc1,328.1535405,0.9934199999999997,0,4,71.05000000000001,4,3,24,0.7160743577010416,0,True
cpd_620000,COc1ccccc1CCn1c(C)nc2c1c(=O)n(C)c(=O)n2C,328.15354049999996,0.9934199999999997,0,4,71.05000000000001,4,3,24,0.7160743577010416,0,True
cpd_630000,O=S(=O)(c1ccc2ccccc2c1)N1CCN(C2CCCC2)CC1,344.155849008,3.088700000000001,0,3,40.620000000000005,3,4,24,0.8590222924723633,0,True
cpd_285000,CC(=O)N1C(=O)CCc2cc(S(=O)(=O)N3CCCC3)ccc21,322.09872805599997,1.2967999999999997,0,4,74.76,2,3,22,0.822283979530552,0,True
cpd_345000,CC(=O)N1C(=O)Cc2ccc(S(=O)(=O)N3CCCCC3)cc21,322.09872805599997,1.2968,0,4,74.76,2,3,22,0.822283979530552,0,True
cpd_565000,CC(=O)N1C(=O)Cc2cc(S(=O)(=O)N3CCCCC3)ccc21,322.09872805599997,1.2967999999999997,0,4,74.76,2,3,22,0.8222839795305521,0,True
cpd_635000,CC(=O)N1CCc2cc(S(=O)(=O)N3CCCCC3=O)ccc21,322.09872805599997,1.2968,0,4,74.76,2,3,22,0.8222839795305521,0,True
cpd_425000,O=S(=O)(c1ccc2c(c1)CCC2)N1CCN(c2ncccn2)CC1,344.13069688,1.4762000000000002,0,5,66.4,3,4,24,0.8436259633730808,0,True
cpd_285000,CCN1CCN(C(=O)CN2C(=O)C(C(C)C)Oc3ccc(C)cc32)CC1,359.220891788,1.9091200000000002,0,4,53.09,4,3,26,0.8240772206195349,0,True
cpd_380000,CC(=O)N1C(=O)Cc2cc(S(=O)(=O)N3CCCCC3C)ccc21,336.11437811999997,1.6852999999999998,0,4,74.76,2,3,23,0.8234681872869928,0,True
cpd_200000,O=C(CN1CCN(Cc2ccccc2F)CC1)NCC(F)(F)F,333.146425108,1.6217999999999997,1,3,35.580000000000005,5,2,23,0.8321059848620218,0,True
cpd_360000,O=C(CN1CCN(Cc2cccc(F)c2)CC1)NCC(F)(F)F,333.146425108,1.6217999999999997,1,3,35.580000000000005,5,2,23,0.8321059848620218,0,True
cpd_630000,O=C(CN1CCN(Cc2ccc(F)cc2)CC1)NCC(F)(F)F,333.146425108,1.6218000000000001,1,3,35.580000000000005,5,2,23,0.8321059848620218,0,True
cpd_595000,CCN1CCN(S(=O)(=O)c2ccc(F)c(C(=O)N3CCCC3)c2)CC1,369.152240848,1.3878999999999995,0,4,60.93000000000001,4,3,25,0.8047183110989936,0,True
cpd_215000,CCN(CC)S(=O)(=O)N1CCN(C(=O)CCc2ccccc2)CC1,353.17731272400005,1.35,0,3,60.93000000000001,7,2,24,0.7433653427283724,0,True
cpd_160000,O=C(Cc1ccccc1)N1CCN(c2ccccc2)C(=O)C1,294.136827816,2.1045,0,2,40.620000000000005,3,3,22,0.8696216937037129,0,True
cpd_270000,Cc1c(Br)c(C(=O)OCC(=O)N2CCC(C)CC2)nn1C,357.0688036,1.9063200000000002,0,4,64.43,3,2,21,0.7746645204256872,0,True
cpd_490000,CN(Cc1ccccc1)C(=O)C1CCN(S(C)(=O)=O)CC1,310.135113564,1.3166000000000002,0,3,57.690000000000005,4,2,21,0.8425102531551123,0,True
cpd_270000,CN(Cc1ccccc1)C(=O)C1CCCN(S(C)(=O)=O)C1,310.13511356399994,1.3166000000000002,0,3,57.690000000000005,4,2,21,0.8425102531551123,0,True
cpd_205000,COc1ccc(C(=O)NN2CCN(C)CC2)cc1Br,327.058238916,1.3498999999999999,1,4,44.81,3,2,19,0.90982949752311,0,True
cpd_620000,COc1ccc(Br)cc1C(=O)NN1CCN(C)CC1,327.05823891600005,1.3498999999999999,1,4,44.81,3,2,19,0.9098294975231098,0,True
cpd_575000,CC(=O)N1CCN(C(=O)C2(NC(=O)C(C)(C)C)CCCCC2)CC1,337.236541852,1.5422999999999991,1,3,69.72,2,2,24,0.8308852474153837,0,True
cpd_585000,O=C(C1CCN(c2ncccn2)CC1)N1CCN(c2ccccc2)CC1,351.20591042,2.0418000000000003,0,5,52.57000000000001,3,4,26,0.8470365588138933,0,True
cpd_305000,O=C(C1CC(=O)N(c2ccccc2)C1)N1CCN(CCO)CC1,317.173941596,0.17600000000000066,1,4,64.09,4,3,23,0.8601384733573189,0,True
cpd_45000,CC(=O)N1C(=O)Cc2ccc(S(=O)(=O)N3CCCCCC3)cc21,336.11437811999997,1.6868999999999998,0,4,74.76,2,3,23,0.8234940952796246,0,True
cpd_305000,CC(=O)N1C(=O)Cc2cc(S(=O)(=O)N3CCCCCC3)ccc21,336.11437811999997,1.6868999999999996,0,4,74.76,2,3,23,0.8234940952796246,0,True
cpd_330000,CC(=O)N1CCc2cc(S(=O)(=O)N3CCCCCC3=O)ccc21,336.11437811999997,1.6868999999999998,0,4,74.76,2,3,23,0.8234940952796246,0,True
cpd_30000,CC(C)(C)OC(=O)CN1CCN(C(=O)c2ccc(Cl)cc2)CC1=O,352.11898483199997,1.9661,0,4,66.92,3,2,24,0.7799157212695761,0,True
cpd_520000,Cc1ccc2c(c1)oc(=O)n2CC(=O)N1CCN(c2ccccc2)CC1,351.158291532,2.2517199999999997,0,4,58.690000000000005,3,4,26,0.7262095021069449,0,True
cpd_75000,Cc1ccccc1N1CCN(C(=O)Cn2c(=O)oc3ccccc32)CC1,351.158291532,2.2517200000000006,0,4,58.69,3,4,26,0.7262095021069448,0,True
cpd_380000,CC(=O)N1CCN(C(=O)COC(=O)c2cncc(Br)c2)CC1,369.032418092,0.6916000000000007,0,5,79.81000000000002,3,2,22,0.7319633547105228,0,True
cpd_30000,O=C([C@H]1CCC(=O)N1CC1CCCCC1)N1CCOCC1,294.194342692,1.4164999999999999,0,3,49.85000000000001,3,3,21,0.7907199686179761,1,True
cpd_105000,CCN1CCN(S(=O)(=O)N(C)c2ccccc2)CC1,283.135447912,1.0050999999999992,0,3,43.86000000000001,4,2,19,0.8280154088152049,0,True
cpd_175000,CCS(=O)(=O)c1cn(CC(=O)N2CCOCC2)c2ccccc12,336.11437811999997,1.2936999999999999,0,4,68.61,4,3,23,0.8437086644063383,0,True
cpd_480000,CCn1cc(S(=O)(=O)CC(=O)N2CCOCC2)c2ccccc21,336.11437811999997,1.2936999999999999,0,4,68.61,4,3,23,0.8437086644063383,0,True
cpd_10000,Cc1c(C(C)C)c(=O)n(-c2ccc(S(=O)(=O)N(C)C)cc2)n1C,337.14601259600005,1.85812,0,3,64.31,4,2,23,0.8552556962937673,0,True
cpd_400000,COCCC(=O)N1CCc2ccc(S(=O)(=O)N3CCOCC3)cc21,354.12494280399994,0.6331000000000002,0,5,76.15,5,3,24,0.7753215254272724,0,True
cpd_595000,COCCC(=O)N1CCc2cc(S(=O)(=O)N3CCOCC3)ccc21,354.124942804,0.6331000000000002,0,5,76.15,5,3,24,0.7753215254272724,0,True
cpd_155000,CC1CCCN(C(=O)Cn2cnc3c(cnn3C(C)(C)C)c2=O)C1,331.20082504,1.6065,0,4,73.02000000000001,2,3,24,0.8378426202019817,0,True
cpd_265000,CC1CCN(C(=O)Cn2ncc3c(cnn3C(C)(C)C)c2=O)CC1,331.20082504,1.6064999999999998,0,4,73.02000000000001,2,3,24,0.8378426202019817,0,True
cpd_440000,CC1CCN(C(=O)Cn2cnc3c(cnn3C(C)(C)C)c2=O)CC1,331.20082504,1.6064999999999998,0,4,73.02000000000001,2,3,24,0.8378426202019817,0,True
cpd_265000,CCNC(=O)c1c(Br)n(C)n(-c2ccccc2)c1=O,323.02693878799994,1.6882000000000001,1,2,56.03,3,2,19,0.934050804749819,0,True
cpd_610000,CCc1oc(C(=O)N2CCN(CC)CC2)cc1Br,314.06298994800005,2.382200000000001,0,3,36.690000000000005,3,2,18,0.859234634423206,0,True
cpd_525000,CN1C(=O)COc2cc(S(=O)(=O)N3CCCC3)ccc21,296.08307799199997,0.8262999999999998,0,4,66.92,2,3,20,0.8103897198601031,0,True
cpd_625000,CNC(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,317.06009005199996,0.9856999999999998,1,3,69.72,2,2,20,0.8839288890482708,0,True
cpd_645000,CC1Oc2cc(S(=O)(=O)N3CCCC3)ccc2N(C)C1=O,310.09872805599997,1.2147999999999999,0,4,66.92000000000002,2,3,21,0.8234321010853064,0,True
cpd_435000,Cc1ccc2c(c1)nnn2C1CCN(C(=O)C(F)(F)F)CC1,312.11979576000004,2.4655200000000006,0,3,51.02,1,3,22,0.812620442486658,0,True
cpd_310000,CC(=O)Cn1c(CN2CCCC2)nc2c1c(=O)n(C)c(=O)n2C,319.164439532,-0.3814999999999986,0,5,82.13,4,3,23,0.7670250781523228,0,True
cpd_25000,Cn1c(=O)ccn(C(=O)c2ccc(F)cc2)c1=O,248.059720368,0.37460000000000004,0,3,61.07,1,2,18,0.732369116070742,0,True
cpd_200000,O=C(CN1C(=O)COc2ccc(Cl)cc21)N1CCC2(CC1)OCCO2,366.09824938799994,1.4308999999999996,0,5,68.31,2,4,25,0.7917282795732266,0,True
cpd_225000,O=C(CN1C(=O)COc2cc(Cl)ccc21)N1CCC2(CC1)OCCO2,366.09824938799994,1.4308999999999996,0,5,68.31,2,4,25,0.7917282795732266,0,True
cpd_205000,Cc1ccc(C)c(S(=O)(=O)N(C)C2(C)CS(=O)(=O)CC2C)c1,345.106850216,1.74714,0,4,71.52000000000001,3,2,22,0.8365627537485322,0,True
cpd_40000,CC1CCCCN1C(C)C(=O)N1CCC2(CC1)OCCO2,296.20999275599996,1.6147999999999998,0,4,42.010000000000005,2,3,21,0.7763178910705442,0,True
cpd_40000,CC(C(=O)N1CCCCC1C)N1CCC2(CC1)OCCO2,296.20999275599996,1.6148000000000002,0,4,42.010000000000005,2,3,21,0.7763178910705442,0,True
cpd_245000,O=C(C1CCCO1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,318.157957184,1.2384999999999997,0,5,51.24000000000001,3,4,23,0.8391491017068289,0,True
cpd_200000,O=C(CCO)N1CCC(C(=O)N2CCN(c3ccccc3)CC2)CC1,345.205241724,0.956199999999999,1,4,64.09,4,3,25,0.8827180249520783,0,True
cpd_110000,Cc1cc(S(=O)(=O)N2CCCC2)cc(C(=O)N2CCCCC2)c1C,350.166413692,2.7140400000000007,0,3,57.690000000000005,3,3,24,0.8420907710778025,0,True
cpd_495000,CC(C)CCn1c(N2CCC(C)CC2)nc2c1c(=O)n(C)c(=O)n2C,347.23212516800004,1.7161,0,4,65.06,4,3,25,0.8446031811087112,0,True
cpd_100000,CC1CC(C)CN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2CCO)C1,349.211389724,-0.09609999999999802,1,5,85.29,4,3,25,0.8334141541673317,0,True
cpd_50000,CC(=O)N1CCOc2cc(S(=O)(=O)N3CCCC3)ccc21,310.09872805599997,1.2163999999999997,0,4,66.92,2,3,21,0.8234744616476283,0,True
cpd_80000,CC(=O)N1CCOc2ccc(S(=O)(=O)N3CCCC3)cc21,310.09872805599997,1.2164,0,4,66.92,2,3,21,0.8234744616476283,0,True
cpd_420000,CC(=O)N1CCOc2cccc(S(=O)(=O)N3CCCC3)c21,310.09872805599997,1.2164000000000001,0,4,66.92,2,3,21,0.8234744616476283,0,True
cpd_365000,CC1CN(S(=O)(=O)c2ccc(Cl)cc2)C(=O)N1C(=O)N(C)C,345.055004672,1.8364000000000003,0,4,78.0,2,2,22,0.8189236243920116,0,True
cpd_410000,COc1ccc(-n2c(=O)c3c(n2C(C)(C)C)CS(=O)(=O)C3)cc1,336.11437811999997,1.831,0,4,70.3,2,3,23,0.8388020170875337,0,True
cpd_310000,CC(=O)N1CC(C)Oc2cc(S(=O)(=O)N3CCCC3)ccc21,324.11437811999997,1.6048999999999998,0,4,66.92,2,3,22,0.8286899444678337,0,True
cpd_390000,CC(=O)N1CC(C)Oc2ccc(S(=O)(=O)N3CCCC3)cc21,324.11437811999997,1.6049,0,4,66.92,2,3,22,0.8286899444678337,0,True
cpd_440000,CN1C(=O)C(C)(C)Oc2cc(S(=O)(=O)N3CCCC3)ccc21,324.11437811999997,1.6048999999999998,0,4,66.92,2,3,22,0.8286899444678337,0,True
cpd_635000,CC(=O)N1CCOc2ccc(S(=O)(=O)N3CCCC3C)cc21,324.11437811999997,1.6049,0,4,66.92,2,3,22,0.8286899444678337,0,True
cpd_625000,CC(C)NC(=O)N1CCCC(N2CCN(c3ccccc3F)CC2)C1,348.23253976800004,2.530100000000001,1,3,38.82000000000001,3,3,25,0.9123133342228507,0,True
cpd_10000,Cc1cccc(S(=O)(=O)N(C)CC(=O)N2CCc3ccccc3C2)c1,358.135113564,2.2004200000000003,0,3,57.690000000000005,4,3,25,0.8418808876464665,0,True
cpd_15000,Cc1ccc(S(=O)(=O)N(C)CC(=O)N2CCc3ccccc3C2)cc1,358.135113564,2.2004199999999994,0,3,57.690000000000005,4,3,25,0.8418808876464665,0,True
cpd_45000,Cc1ccccc1S(=O)(=O)N(C)CC(=O)N1CCc2ccccc2C1,358.135113564,2.2004199999999994,0,3,57.690000000000005,4,3,25,0.8418808876464665,0,True
cpd_400000,COc1ccc(C(=O)N2CCC(C(=O)N3CCC(C)CC3)CC2)cc1,344.209992756,2.805900000000001,0,3,49.85,3,3,25,0.8471148442307573,0,True
cpd_435000,O=S(=O)(c1ccccc1)N1CCN(C2=NCCC2)CC1,293.119797848,1.1852,0,4,52.980000000000004,2,3,20,0.822716111752853,0,True
cpd_230000,Cc1cc(F)ccc1S(=O)(=O)N1CCN(C(=O)CC#N)CC1,325.089640592,0.8807,0,4,81.48,3,2,22,0.8259789092926839,0,True
cpd_5000,CCCN(CC)C(=O)C1CCC(C(=O)N2CCCN(C)CC2)CC1,337.27292736,2.2154,0,3,43.86000000000001,5,2,24,0.7725090099902018,0,True
cpd_220000,CC1CCCCN1S(=O)(=O)N1CCOCC1,248.1194635,0.4378000000000002,0,3,49.85000000000001,2,2,16,0.712194109589833,0,True
cpd_190000,Cc1cccc(N2CC(=O)N(c3ccccc3F)CC2=O)c1,298.11175594,2.5139200000000006,0,2,40.620000000000005,2,3,22,0.8545203155695498,0,True
cpd_205000,Cc1cccc(N2CC(=O)N(c3ccc(F)cc3)CC2=O)c1,298.11175594,2.5139200000000006,0,2,40.620000000000005,2,3,22,0.8545203155695498,0,True
cpd_385000,Cc1cccc(N2CC(=O)N(c3cccc(F)c3)CC2=O)c1,298.11175594,2.5139200000000006,0,2,40.620000000000005,2,3,22,0.8545203155695498,0,True
cpd_35000,CC(=O)N1CCN(C(=O)C2CCC(=O)N(CCCN3CCOCC3)C2)CC1,380.24235550399993,-0.3619999999999961,0,5,73.4,5,3,27,0.6512220742143403,0,True
cpd_100000,CN(CC1CCCO1)C(=O)CN1C(=O)c2ccccc2S1(=O)=O,338.09364267599994,0.4684999999999997,0,5,83.99000000000001,4,3,23,0.7966769086818307,0,True
cpd_45000,O=C(c1cc(Cl)ccc1Cl)N1CCC(C(=O)N2CCOCC2)CC1,370.08509785999996,2.7044000000000015,0,3,49.85000000000001,2,3,24,0.8034139865130394,0,True
cpd_65000,O=C(c1cccc(Cl)c1Cl)N1CCC(C(=O)N2CCOCC2)CC1,370.08509785999996,2.7044000000000015,0,3,49.85000000000001,2,3,24,0.8034139865130394,0,True
cpd_270000,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(C(=O)N2CCOCC2)CC1,370.08509785999996,2.7044000000000015,0,3,49.85000000000001,2,3,24,0.8034139865130394,0,True
cpd_355000,O=C(c1ccc(Cl)cc1Cl)N1CCCC(C(=O)N2CCOCC2)C1,370.08509785999996,2.7044000000000015,0,3,49.85000000000001,2,3,24,0.8034139865130394,0,True
cpd_445000,O=C(c1c(Cl)cccc1Cl)N1CCC(C(=O)N2CCOCC2)CC1,370.08509785999996,2.7044000000000006,0,3,49.85000000000001,2,3,24,0.8034139865130394,0,True
cpd_355000,CC(=O)OC1C(=O)N(C)c2ccc(S(=O)(=O)N3CCOCC3)cc21,354.088557296,0.28810000000000047,0,6,93.22,3,3,24,0.724448551989754,0,True
cpd_320000,CC(=O)N1CCOc2ccc(S(=O)(=O)N3CCCCC3)cc21,324.11437811999997,1.6064999999999998,0,4,66.92,2,3,22,0.8287184961338098,0,True
cpd_340000,CC(=O)N1CCOc2cc(S(=O)(=O)N3CCCCC3)ccc21,324.11437811999997,1.6064999999999996,0,4,66.92,2,3,22,0.8287184961338098,0,True
cpd_25000,CC(=O)N1CCOc2cc(S(=O)(=O)N3CCCCC3C)ccc21,338.13002818399997,1.9949999999999997,0,4,66.92,2,3,23,0.8270449444824288,0,True
cpd_340000,CC(=O)N1c2cc(S(=O)(=O)N3CCCC3)ccc2OCC1(C)C,338.13002818399997,1.995,0,4,66.92,2,3,23,0.8270449444824288,0,True
cpd_375000,CC(=O)N1CC(C)Oc2cc(S(=O)(=O)N3CCCCC3)ccc21,338.13002818399997,1.9949999999999997,0,4,66.92,2,3,23,0.8270449444824287,0,True
cpd_580000,CC(=O)N1CCOc2ccc(S(=O)(=O)N3CCCCC3C)cc21,338.13002818399997,1.9949999999999999,0,4,66.92,2,3,23,0.8270449444824288,0,True
cpd_610000,CC(=O)N1c2ccc(S(=O)(=O)N3CCCC3)cc2OCC1(C)C,338.13002818399997,1.995,0,4,66.92,2,3,23,0.8270449444824288,0,True
cpd_290000,CC1CN(C(=O)c2ccccc2)C(=O)N1C(=O)CN1CCCCC1=O,343.153206152,1.4920000000000002,0,4,78.0,3,3,25,0.8329951555556993,0,True
cpd_440000,Cn1c(=O)c2nn(C3CCN(C(=O)c4ccco4)CC3)nc2n(C)c1=O,358.138953056,-0.10100000000000087,0,6,108.16,2,4,26,0.6328733431628564,0,True
cpd_5000,CN1CCN(C(=O)CN(C)S(=O)(=O)c2ccc(Br)cc2)CC1,389.0408746,0.8435999999999999,0,4,60.93,4,2,22,0.7648912182774125,0,True
cpd_610000,CN(C)C(=O)CN1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,389.0408746,0.8436000000000003,0,4,60.93000000000001,4,2,22,0.7648912182774125,0,True
cpd_135000,Cn1cc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)c(=O)n(C)c1=O,378.13617618399996,-0.40949999999999886,0,5,84.62,4,3,26,0.7222315062508126,0,True
cpd_495000,COc1ccc(CN2C3CS(=O)(=O)CC3SC2N(C)C)cc1,342.107184564,1.2547999999999997,0,6,49.85,4,3,22,0.8209342043563317,0,True
cpd_585000,O=C(Cn1cnc2c(cnn2Cc2ccc(F)cc2)c1=O)N1CCCC1,355.144453036,1.4027999999999998,0,4,73.02,4,4,26,0.7091945027919035,0,True
cpd_160000,O=C1[C@@H]2CCCN2C(=O)CN1Cc1ccccc1,244.121177752,1.0197999999999996,0,2,40.620000000000005,2,3,18,0.7790209700122157,1,True
cpd_155000,CN(C)c1ccc(C(=O)N2CCN(CCc3ccccc3)CC2)cc1,337.215412484,2.7531000000000017,0,3,26.790000000000006,5,3,25,0.8393208098743962,0,True
cpd_600000,Cn1c(=O)c(C(=O)c2ccccc2)c2n(c1=O)CC=CC=C2,294.100442308,1.361,0,3,61.07,2,3,22,0.7857661680475979,0,True
cpd_305000,CC(=O)N1CCOc2ccc(S(=O)(=O)N3CCCCCC3)cc21,338.13002818399997,1.9965999999999997,0,4,66.92,2,3,23,0.8270625808454082,0,True
cpd_620000,CC(=O)N1CCOc2cc(S(=O)(=O)N3CCCCCC3)ccc21,338.13002818399997,1.9965999999999995,0,4,66.92,2,3,23,0.8270625808454083,0,True
cpd_540000,CCN1CCN(c2ccc(S(=O)(=O)N3CCCC3)cc2Cl)CC1,357.127775688,2.2664,0,4,43.86000000000001,4,3,23,0.8287521554871743,0,True
cpd_385000,Cc1ccc(S(=O)(=O)N2CCc3cnn4c3C=CC=CC4CC2)cc1,355.135447912,2.952720000000001,0,3,55.2,2,4,25,0.8321776896525818,0,True
cpd_315000,CC1CN(c2ccccc2)C(=O)N1C(=O)N1CCOCC1,289.142641468,1.7693000000000003,0,3,53.09,1,3,21,0.7914761480488064,0,True
